playerId,playerFullName,PitchType,Count,CLASS+,Vel,IndVertBrk,HorzBrk,Spin,Extension,RelH (ft),RelS (ft),norm_HorzBrk,norm_RelS,Vel_primary,IndVertBrk_primary,norm_HorzBrk_primary,vel_diff,ivb_diff,hb_diff,predicted_xPitchRV/P,group_mean,group_std
1000102891,"Canney, Alex",FC,6,100.1,79.72697333,4.511656667,-17.28517833,2497.539983,5.727826667,5.709266667,2.642123333,-17.28517833,2.642123333,88.30622111,13.71046222,6.906871111,-8.579247778,-9.198805556,-24.19204944,0.01134636586,0.0112930747,0.007585897596
1000211056,"Calhoun, Hudson",SL,7,99.6,79.49156571,-6.032872857,-13.62877429,2231.094572,4.864234286,6.100584286,2.728831429,-13.62877429,2.728831429,90.630039,16.727617,5.225981,-11.13847329,-22.76048986,-18.85475529,0.007060864654,0.007413182025,0.007873758574
1000211056,"Calhoun, Hudson",CH,1,99.0,84.75466,6.2641,16.54084,1748.746051,5.8922,6.08799,2.6054,16.54084,2.6054,90.630039,16.727617,5.225981,-5.875379,-10.463517,11.314859,0.004791658239,0.005730213941,0.009439826184
805783,"Nichols, Mason",4S,11,98.9,92.13921182,19.62115182,11.29923091,2261.824097,6.420857273,6.108890909,1.492044545,11.29923091,1.492044545,92.13921182,19.62115182,11.29923091,-2.62E-15,-3.20E-16,1.56E-16,0.00198358864,0.002817387541,0.007336215724
1000066425,"Elliott, Hunter",CH,5,98.5,80.236146,8.779138,-21.092814,2049.755878,5.96186,5.235776,-2.946554,21.092814,2.946554,89.43422083,17.43344083,15.13389917,-9.198074833,-8.654302833,5.958914833,0.004331627157,0.005730213941,0.009439826184
823790,"McCausland, Will",CH,4,97.7,83.7302525,5.636815,14.885915,1538.534538,6.6564975,5.32752,1.50602,14.885915,1.50602,89.56053111,20.93566333,10.06237111,-5.830278611,-15.29884833,4.823543889,0.003604705337,0.005730213941,0.009439826184
10157164,"Dennis, Gunnar",4S,3,97.7,88.02935,13.87852667,-6.702116667,2297.044705,6.270203333,5.748223333,-1.903276667,6.702116667,1.903276667,88.90676667,7.992802222,11.13061778,-0.8774166667,5.885724444,-4.428501111,0.001158552222,0.002817387541,0.007336215724
1000102891,"Canney, Alex",4S,9,97.6,88.30622111,13.71046222,6.906871111,2227.677295,6.648108889,5.623612222,2.610346667,6.906871111,2.610346667,88.30622111,13.71046222,6.906871111,-1.58E-15,-1.97E-16,-1.97E-16,0.001037682959,0.002817387541,0.007336215724
1000119593,"Jones, Brayden",4S,10,97.0,92.025924,18.688112,12.498669,1936.997719,5.876318,6.089638,0.874999,12.498669,0.874999,92.025924,18.688112,12.498669,-2.86E-15,-7.11E-16,4.88E-16,0.0006019792548,0.002817387541,0.007336215724
10071271,"Robertson, Jon Paul",CU,7,96.9,79.68377143,4.636877143,-19.15313714,2284.048358,5.738634286,5.767727143,2.636091429,-19.15313714,2.636091429,90.81101538,18.35210154,4.403875385,-11.12724396,-13.7152244,-23.55701253,0.001540900875,0.003888304697,0.007566709219
805783,"Nichols, Mason",FC,3,96.4,85.41731,7.485776667,-4.373846667,2154.204763,5.872283333,6.20827,1.39569,-4.373846667,1.39569,92.13921182,19.62115182,11.29923091,-6.721901818,-12.13537515,-15.67307758,0.008592551692,0.0112930747,0.007585897596
10157164,"Dennis, Gunnar",FC,4,96.1,82.6924,4.0940475,-0.305295,2346.618501,5.932215,5.7797325,-2.0701325,0.305295,2.0701325,88.90676667,7.992802222,11.13061778,-6.214366667,-3.898754722,-10.82532278,0.008364705223,0.0112930747,0.007585897596
1000066425,"Elliott, Hunter",SL,3,96.1,81.06581667,3.405593333,5.848126667,2437.853787,5.768696667,5.387426667,-2.825476667,-5.848126667,2.825476667,89.43422083,17.43344083,15.13389917,-8.368404167,-14.0278475,-20.98202583,0.004363712809,0.007413182025,0.007873758574
805783,"Nichols, Mason",CU,3,96.0,81.55884333,0.29815,-6.533203333,2283.741837,5.707866667,6.205206667,1.364993333,-6.533203333,1.364993333,92.13921182,19.62115182,11.29923091,-10.58036848,-19.32300182,-17.83243424,0.0008643416532,0.003888304697,0.007566709219
1000138960,"Rodriguez, Ryne",FC,2,95.1,83.075055,5.298665,3.48004,2376.993053,6.31542,5.39782,-2.66837,-3.48004,2.66837,87.01618692,10.23391846,14.74564769,-3.941131923,-4.935253462,-18.22568769,0.007591236593,0.0112930747,0.007585897596
1000110608,"Morris, Mason",CH,2,95.1,88.180425,15.166875,13.610345,2037.253423,6.20624,6.284,1.342135,13.610345,1.342135,94.41039111,16.92891889,5.742396667,-6.229966111,-1.762043889,7.867948333,0.001095573955,0.005730213941,0.009439826184
1000090130,"Galle, Patrick",4S,5,95.1,92.546064,15.0237,-0.758236,2197.149698,6.491116,5.984896,1.3839,-0.758236,1.3839,92.546064,15.0237,-0.758236,0,3.55E-16,-4.44E-17,-0.0007991378635,0.002817387541,0.007336215724
1000211056,"Calhoun, Hudson",FC,3,95.0,83.29497333,0.09652,-4.768273333,2178.828667,5.103666667,6.10078,2.7267,-4.768273333,2.7267,90.630039,16.727617,5.225981,-7.335065667,-16.631097,-9.994254333,0.007528656406,0.0112930747,0.007585897596
823790,"McCausland, Will",FC,4,94.4,85.727245,7.58138,-3.48631,2299.413451,6.004015,5.397715,1.60775,-3.48631,1.60775,89.56053111,20.93566333,10.06237111,-3.833286111,-13.35428333,-13.54868111,0.007049038521,0.0112930747,0.007585897596
10071271,"Robertson, Jon Paul",4S,13,94.1,90.81101538,18.35210154,4.403875385,2261.209806,6.248597692,6.070061538,2.058082308,4.403875385,2.058082308,90.81101538,18.35210154,4.403875385,-3.28E-15,-1.16E-15,4.78E-16,-0.001488277752,0.002817387541,0.007336215724
10157164,"Dennis, Gunnar",CH,2,94.0,78.77577,8.9838,-10.74928,1479.019208,6.582305,5.713255,-1.911085,10.74928,1.911085,88.90676667,7.992802222,11.13061778,-10.13099667,0.9909977778,-0.3813377778,3.71E-05,0.005730213941,0.009439826184
10279656,"Waters, Landon",CH,2,94.0,86.669035,15.13123,16.57674,1936.927036,5.74256,5.71183,1.632575,16.57674,1.632575,91.90203909,20.64631364,8.147900909,-5.233004091,-5.515083636,8.428839091,2.55E-05,0.005730213941,0.009439826184
1000138960,"Rodriguez, Ryne",SI,13,92.8,87.01618692,10.23391846,-14.74564769,2186.843881,7.059907692,5.186141538,-2.771996923,14.74564769,2.771996923,87.01618692,10.23391846,14.74564769,-6.55E-15,-2.05E-16,3.42E-16,-0.005526427532,-0.0002688599586,0.007278823254
10157164,"Dennis, Gunnar",CU,2,91.8,74.479145,-7.96333,18.602095,2239.43894,5.67821,5.758545,-1.715485,-18.602095,1.715485,88.90676667,7.992802222,11.13061778,-14.42762167,-15.95613222,-29.73271278,-0.002291102082,0.003888304697,0.007566709219
1000138960,"Rodriguez, Ryne",SL,5,91.6,78.4519,-4.215158,9.917084,2705.840861,6.282376,5.234832,-2.853304,-9.917084,2.853304,87.01618692,10.23391846,14.74564769,-8.564286923,-14.44907646,-24.66273169,0.0007639542378,0.007413182025,0.007873758574
1000211056,"Calhoun, Hudson",4S,10,91.6,90.630039,16.727617,5.225981,2328.69941,6.019976,6.108014,2.673423,5.225981,2.673423,90.630039,16.727617,5.225981,2.82E-15,-1.95E-15,-1.39E-16,-0.003379363025,0.002817387541,0.007336215724
1000119593,"Jones, Brayden",SL,6,91.2,85.20607667,2.338571667,-4.890748333,2167.00456,5.329568333,5.974531667,1.313833333,-4.890748333,1.313833333,92.025924,18.688112,12.498669,-6.819847333,-16.34954033,-17.38941733,0.0004706664914,0.007413182025,0.007873758574
823790,"McCausland, Will",CU,3,89.4,80.29300667,-8.70473,-8.474416667,2316.058508,5.766153333,5.3202,1.701103333,-8.474416667,1.701103333,89.56053111,20.93566333,10.06237111,-9.267524444,-29.64039333,-18.53678778,-0.004123537648,0.003888304697,0.007566709219
1000119598,"Maddox, Riley",FC,4,88.1,83.2044525,-2.9973225,-5.8393725,2676.077091,5.4335075,5.680175,2.254495,-5.8393725,2.254495,93.12928857,17.73814286,14.29953571,-9.924836071,-20.73546536,-20.13890821,0.002249443409,0.0112930747,0.007585897596
10157164,"Dennis, Gunnar",SI,9,86.3,88.90676667,7.992802222,-11.13061778,2288.993242,6.342963333,5.721244444,-1.984638889,11.13061778,1.984638889,88.90676667,7.992802222,11.13061778,-3.18E-15,1.97E-16,-1.21E-15,-0.01025499141,-0.0002688599586,0.007278823254
